Product Code,Ship Direct Flag,Delivery Flash,Stock Level,Stock Promise Date,DROPPEDLINE
CE893,STOCKED,,0,,Y
CE894,STOCKED,,0,,Y
CE895,STOCKED,,0,,Y
CE902,STOCKED,,0,,Y
CE943,DIRECT,DF_710DAYS,0,,N
CE944,STOCKED,,0,,Y
CE945,STOCKED,,0,,Y
CE949,STOCKED,,0,,Y
CE981,DIRECT,DF_23DAYS,0,,N
CE984,STOCKED,,39,,N
CE985,STOCKED,,0,25/03/2024 00:00:00,N
CE986,STOCKED,,55,,N
CE987,STOCKED,,17,,N
CE989,STOCKED,,0,,Y
CE990,STOCKED,,100,,N
CE991,STOCKED,,10,,N
CE992,STOCKED,,100,,N
CE993,STOCKED,,100,,N
CE994,STOCKED,,100,,N
CE995,STOCKED,,0,,Y
CE996,STOCKED,,0,,Y
CE997,STOCKED,,10,,N
CE998,STOCKED,,13,,N
CE999,STOCKED,,44,,N
CF001,STOCKED,,100,,N
CF003,DIRECT,DF_810WEEKS,4,,N
CF004,STOCKED,,25,,N
CF005,STOCKED,,12,,N
CF006,DIRECT,DF_810WEEKS,1,,N
CF007,STOCKED,,8,,N
CF008,STOCKED,,30,,N
CF009,STOCKED,,13,,N
CF010,DIRECT,DF_810WEEKS,2,,N
CF011,DIRECT,DF_810WEEKS,4,,N
CF012,STOCKED,,21,,N
CF013,STOCKED,,15,,N
CF015,STOCKED,,0,,Y
CF020,STOCKED,,0,02/04/2024 00:00:00,N
CF021,STOCKED,,100,,N
CF022,STOCKED,,100,,N
CF023,STOCKED,,100,,N
CF024,STOCKED,,100,,N
CF025,STOCKED,,18,,N
CF026,DIRECT,DF_56WEEKS,0,,N
CF027,STOCKED,,0,,Y
CF029,STOCKED,,27,,N
CF031,STOCKED,,0,,Y
CF033,STOCKED,,0,,Y
CF035,STOCKED,,0,,Y
CF036,STOCKED,DF_CALLFORDELIVERY,0,,Y
CF037,STOCKED,DF_23DAYS,0,,Y
CF038,STOCKED,DF_23DAYS,0,,Y
CF039,STOCKED,DF_CALLFORDELIVERY,0,,Y
CF040,STOCKED,,100,,N
CF041,STOCKED,,100,,N
CF042,STOCKED,,100,,N
CF043,STOCKED,,100,,N
CF044,STOCKED,,100,,N
CF045,STOCKED,,100,,N
CF046,STOCKED,,100,,N
CF047,STOCKED,,100,,N
CF048,STOCKED,,100,,N
CF049,STOCKED,,100,,N
CF050,STOCKED,,100,,N
CF051,STOCKED,,100,,N
CF052,STOCKED,,0,,Y
CF054,STOCKED,,0,,Y
CF055,STOCKED,,0,,Y
CF056,STOCKED,,0,,Y
CF059,STOCKED,,60,,Y
CF061,STOCKED,,11,,Y
CF064,STOCKED,,5,,N
CF066,DIRECT,DF_56WEEKS,0,,N
CF070,STOCKED,,0,,Y
CF071,STOCKED,,0,,Y
CF077,STOCKED,,0,,Y
CF086,DIRECT,DF_23DAYS,0,,N
CF089,DIRECT,DF_23DAYS,1,,N
CF098,DIRECT,DF_810WEEKS,0,,N
CF099,DIRECT,DF_23DAYS,0,,N
CF100,DIRECT,DF_35DAYS,0,,N
CF101,STOCKED,,0,25/03/2024 00:00:00,N
CF102,STOCKED,,100,,N
CF115,DIRECT,DF_710DAYS,0,,N
CF116,STOCKED,,0,,Y
CF117,STOCKED,,0,,Y
CF120,STOCKED,,0,,Y
CF121,STOCKED,,100,,N
CF122,STOCKED,,0,,Y
CF124,STOCKED,,0,,Y
CF125,STOCKED,,0,,Y
CF126,STOCKED,,64,,N
CF129,STOCKED,,100,,N
CF130,STOCKED,,0,27/04/2024 00:00:00,N
CF131,STOCKED,,100,,N
CF132,STOCKED,,0,29/03/2024 00:00:00,N
CF133,STOCKED,,0,01/04/2024 00:00:00,N
CF134,STOCKED,,42,,N
CF135,STOCKED,,31,,N
CF136,STOCKED,,0,27/04/2024 00:00:00,N
CF137,STOCKED,,100,,N
CF138,STOCKED,,100,,N
CF139,STOCKED,,0,24/03/2024 00:00:00,N
CF140,STOCKED,,0,25/03/2024 00:00:00,N
CF143,STOCKED,,30,,N
CF151,STOCKED,,0,,Y
CF153,STOCKED,,0,,Y
CF157,STOCKED,,100,,N
CF159,STOCKED,,26,,N
CF161,STOCKED,,0,07/03/2024 00:00:00,N
CF164,STOCKED,,100,,N
CF165,STOCKED,,100,,N
CF166,STOCKED,,100,,N
CF167,STOCKED,,48,,N
CF171,STOCKED,,0,,Y
CF203,STOCKED,,98,,N
CF204,STOCKED,,0,,Y
CF205,STOCKED,,100,,N
CF207,STOCKED,,38,,N
CF208,STOCKED,,29,,N
CF227,STOCKED,,64,,N
CF228,STOCKED,,0,,Y
CF230,STOCKED,,9,,N
CF231,STOCKED,,30,,N
CF234,STOCKED,,0,,Y
CF235,STOCKED,,0,,Y
CF237,STOCKED,,100,,N
CF238,DIRECT,,5,,N
CF239,STOCKED,,28,,N
CF246,STOCKED,,53,,N
CF248,STOCKED,,25,,N
CF250,STOCKED,,0,,Y
CF251,STOCKED,,0,,Y
CF253,DIRECT,DF_810WEEKS,4,,N
CF254,STOCKED,,13,,N
CF255,DIRECT,DF_56WEEKS,1,,N
CF257,STOCKED,,12,,N
CF258,DIRECT,DF_810WEEKS,6,,N
CF262,DIRECT,DF_56WEEKS,1,,N
CF263,STOCKED,,0,19/03/2024 00:00:00,N
CF265,STOCKED,DF_56WEEKS,6,,N
CF266,DIRECT,DF_56WEEKS,0,,N
CF267,STOCKED,DF_56WEEKS,53,,N
CF268,STOCKED,,100,,N
CF269,STOCKED,,100,,N
CF270,STOCKED,,0,,Y
CF271,STOCKED,,0,,Y
CF272,STOCKED,,0,,Y
CF273,STOCKED,,0,,Y
CF274,DIRECT,,0,,N
CF275,STOCKED,,0,,Y
CF279,STOCKED,DF_23WEEKS,0,,Y
CF280,STOCKED,DF_56WEEKS,28,,N
CF281,STOCKED,,49,,N
CF285,STOCKED,DF_56WEEKS,22,,N
CF286,STOCKED,,0,07/03/2024 00:00:00,N
CF290,STOCKED,,0,,Y
CF291,STOCKED,,0,,Y
CF295,STOCKED,,76,,N
CF296,STOCKED,,59,,N
CF297,STOCKED,,46,,N
CF298,STOCKED,,32,,N
CF299,STOCKED,,100,,N
CF300,STOCKED,,61,,N
CF301,STOCKED,,81,,N
CF302,DIRECT,DF_68WEEKS,0,,N
CF303,DIRECT,DF_68WEEKS,0,,N
CF304,DIRECT,DF_56WEEKS,0,,N
CF305,DIRECT,DF_56WEEKS,0,,N
CF306,STOCKED,,46,,N
CF307,DIRECT,DF_56WEEKS,0,,N
CF308,STOCKED,,29,,N
CF309,STOCKED,,100,,N
CF310,STOCKED,,35,,N
CF311,STOCKED,,23,,N
CF312,STOCKED,,62,,N
CF314,STOCKED,,92,,Y
CF315,STOCKED,,87,,Y
CF316,STOCKED,,0,,Y
CF320,STOCKED,,13,,N
CF321,STOCKED,,41,,N
CF322,STOCKED,,30,,N
CF323,STOCKED,,18,,N
CF324,STOCKED,,0,,Y
CF325,STOCKED,,20,,N
CF326,STOCKED,,26,,N
CF327,STOCKED,,0,,Y
CF328,STOCKED,,0,,Y
CF330,STOCKED,,11,,N
CF331,STOCKED,,0,,Y
CF332,STOCKED,,17,,N
CF333,STOCKED,,0,,Y
CF335,STOCKED,,16,,N
CF336,STOCKED,,18,,N
CF338,STOCKED,,0,,Y
CF339,STOCKED,,100,,N
CF340,STOCKED,,35,,N
CF341,STOCKED,,4,,N
CF342,STOCKED,,18,,N
CF343,STOCKED,,21,,N
CF344,STOCKED,,0,,N
CF345,STOCKED,,0,25/03/2024 00:00:00,N
CF346,STOCKED,,0,25/03/2024 00:00:00,N
CF347,STOCKED,,33,,N
CF348,STOCKED,,19,,N
CF349,STOCKED,,100,,N
CF350,STOCKED,,100,,N
CF351,STOCKED,,100,,N
CF352,STOCKED,,100,,N
CF353,STOCKED,,100,,N
CF354,STOCKED,,0,01/04/2024 00:00:00,N
CF355,STOCKED,,0,,Y
CF360,STOCKED,,100,,N
CF362,STOCKED,,100,,N
CF363,STOCKED,,100,,N
CF364,STOCKED,,100,,N
CF365,STOCKED,,100,,N
CF367,STOCKED,,14,,N
CF368,STOCKED,,61,,N
CF369,STOCKED,,100,,N
CF370,STOCKED,,100,,N
CF375,STOCKED,,59,,N
CF376,STOCKED,,71,,N
CF377,STOCKED,,0,,Y
CF378,STOCKED,,100,,N
CF379,STOCKED,,100,,N
CF382-N,STOCKED,,69,,N
CF383,STOCKED,,100,,N
CF384,STOCKED,,100,,N
CF386,STOCKED,,0,,Y
CF387,STOCKED,,0,,Y
CF390,STOCKED,,30,,N
CF391,STOCKED,,16,,N
CF392,STOCKED,,12,,N
CF393,STOCKED,,18,,N
CF396,STOCKED,,18,,N
CF397,STOCKED,,0,,Y
CF398,STOCKED,,0,,Y
CF399,STOCKED,,0,,Y
CF403-L,STOCKED,,100,,N
CF403-M,STOCKED,,100,,N
CF403-S,STOCKED,,0,02/05/2024 00:00:00,N
CF403-XL,STOCKED,,100,,N
CF406,STOCKED,,69,,N
CF412,STOCKED,,0,,Y
CF417,DIRECT,DF_35DAYS,0,,N
CF418,DIRECT,DF_35DAYS,0,,N
CF419,DIRECT,DF_710DAYS,0,,N
CF439,STOCKED,,0,22/03/2024 00:00:00,N
CF492,DIRECT,DF_23WEEKS,0,,N
CF493,DIRECT,DF_23WEEKS,0,,N
CF494,DIRECT,DF_23WEEKS,0,,N
CF495,DIRECT,DF_23WEEKS,0,,N
CF496,DIRECT,DF_23WEEKS,0,,N
CF497,DIRECT,DF_23WEEKS,0,,N
CF498,DIRECT,DF_23WEEKS,0,,N
CF505,STOCKED,,0,,Y
CF536,STOCKED,DF_35DAYS,0,,Y
CF537,STOCKED,DF_7DAYS,0,,Y
CF546,STOCKED,,5,,Y
CF557,STOCKED,DF_7DAYS,0,,Y
CF579,DIRECT,DF_35DAYS,0,,N
CF581,STOCKED,,0,,Y
CF586,STOCKED,,0,,Y
CF587,STOCKED,,0,,Y
CF590,STOCKED,,0,,Y
CF591,STOCKED,,100,,N
CF592,STOCKED,,100,,N
CF594,STOCKED,,0,,Y
CF595,STOCKED,,0,,Y
CF596,STOCKED,,0,,Y
CF597,STOCKED,,0,,Y
CF600,STOCKED,,0,29/03/2024 00:00:00,N
CF601,STOCKED,,15,,N
CF604,STOCKED,,22,,N
CF605,STOCKED,,0,,Y
CF611,STOCKED,,0,,Y
CF612,STOCKED,,11,,N
CF613,STOCKED,,21,,N
CF614,DIRECT,DF_1DAY,0,,N
CF615,STOCKED,,0,,Y
CF616,STOCKED,DF_35DAYS,0,,Y
CF617,STOCKED,,0,,Y
CF618,STOCKED,,0,,Y
CF619,STOCKED,,0,,Y
CF620,STOCKED,,0,,Y
CF621,DIRECT,DF_1DAY,0,,N
CF622,STOCKED,,0,,Y
CF623,STOCKED,,77,,N
CF624,STOCKED,,54,,N
CF625,STOCKED,,11,,N
CF626,STOCKED,,17,,N
CF627,STOCKED,,100,,N
CF629,STOCKED,,3,,N
CF630,STOCKED,,15,,N
CF632,STOCKED,,0,,Y
CF633,STOCKED,,0,,Y
CF640,DIRECT,DF_710DAYS,0,,N
CF641,DIRECT,DF_23DAYS,0,,N
CF642,DIRECT,DF_23DAYS,0,,N
CF643,DIRECT,DF_23DAYS,0,,N
CF644,DIRECT,DF_23DAYS,0,,N
CF645,DIRECT,DF_23DAYS,0,,N
CF647,STOCKED,,100,,N
CF648,STOCKED,,100,,N
CF649,STOCKED,,32,,N
CF650,STOCKED,,42,,N
CF651,STOCKED,,0,,Y
CF654,STOCKED,,0,,Y
CF660,STOCKED,,0,,Y
CF661,STOCKED,,0,,Y
CF662,STOCKED,,0,,Y
CF663,STOCKED,,0,,Y
CF668,STOCKED,,5,,N
CF674,STOCKED,,0,,Y
CF675,STOCKED,,0,,Y
CF677,DIRECT,DF_23WEEKS,0,,N
CF679,STOCKED,,0,,Y
CF680,STOCKED,,0,,Y
CF681,STOCKED,,0,,Y
CF683,DIRECT,DF_23DAYS,0,,N
CF684,DIRECT,DF_23DAYS,0,,N
CF685,DIRECT,DF_23DAYS,0,,N
CF687,STOCKED,,0,,Y
CF688,STOCKED,,0,,Y
CF689,STOCKED,,0,,Y
CF690,DIRECT,DF_23WEEKS,0,,N
CF693,STOCKED,,0,,Y
CF695,STOCKED,,0,,Y
CF700,STOCKED,,0,,Y
CF701,STOCKED,,53,,N
CF710,STOCKED,,0,25/03/2024 00:00:00,N
CF711,STOCKED,,76,,N
CF712,STOCKED,,83,,N
CF713,STOCKED,,0,25/03/2024 00:00:00,N
CF714,STOCKED,,3,,N
CF715,STOCKED,,0,25/03/2024 00:00:00,N
CF716,STOCKED,,0,25/03/2024 00:00:00,N
CF717,STOCKED,,0,25/03/2024 00:00:00,N
CF718,STOCKED,,2,,N
CF720,STOCKED,,17,,N
CF721,STOCKED,,100,,N
CF723,STOCKED,,29,,N
CF724,STOCKED,,50,,N
CF725,STOCKED,,4,,N
CF728,STOCKED,,28,,N
CF729,STOCKED,,3,,N
CF730,STOCKED,,50,,N
CF731,STOCKED,,0,,Y
CF732,STOCKED,,0,20/03/2024 00:00:00,N
CF740,STOCKED,,46,,N
CF744-SA,STOCKED,DF_34WEEKS,0,,Y
CF744-WIK,STOCKED,DF_34WEEKS,0,,Y
CF744-WOI,STOCKED,DF_34WEEKS,0,,Y
CF745,STOCKED,,15,,N
CF746,DIRECT,DF_34WEEKS,0,,N
CF747-N,DIRECT,DF_34WEEKS,0,,N
CF747-P,DIRECT,DF_34WEEKS,0,,N
CF749,STOCKED,,100,,N
CF750,STOCKED,,14,,N
CF751-CF,DIRECT,DF_23WEEKS,0,,N
CF751-CS,DIRECT,DF_23WEEKS,0,,N
CF751-PF,DIRECT,DF_23WEEKS,0,,N
CF751-PS,DIRECT,DF_23WEEKS,0,,N
CF752-CF,DIRECT,DF_23WEEKS,0,,N
CF752-CS,DIRECT,DF_23WEEKS,0,,N
CF752-PF,DIRECT,DF_23WEEKS,0,,N
CF752-PS,DIRECT,DF_23WEEKS,0,,N
CF753-CF,DIRECT,DF_23WEEKS,0,,N
CF753-CS,DIRECT,DF_23WEEKS,0,,N
CF753-PF,DIRECT,DF_23WEEKS,0,,N
CF753-PS,DIRECT,DF_23WEEKS,0,,N
CF754-CF,DIRECT,DF_23WEEKS,0,,N
CF754-CS,DIRECT,DF_23WEEKS,0,,N
CF754-PF,DIRECT,DF_23WEEKS,0,,N
CF754-PS,DIRECT,DF_23WEEKS,0,,N
CF760,STOCKED,,24,,N
CF761,STOCKED,,6,,N
CF762,DIRECT,DF_2DAYS,0,,N
CF763,DIRECT,DF_2DAYS,0,,N
CF770,STOCKED,,11,,N
CF771,DIRECT,DF_23DAYS,0,,N
CF772,STOCKED,,0,,Y
CF773,STOCKED,,0,,Y
CF774,STOCKED,,0,,Y
CF775,STOCKED,,0,,Y
CF776,DIRECT,DF_23DAYS,0,,N
CF777,STOCKED,DF_710DAYS,0,,N
CF778,DIRECT,DF_23DAYS,0,,N
CF779,DIRECT,DF_23DAYS,0,,N
CF780,DIRECT,DF_23DAYS,0,,N
CF781,STOCKED,DF_710DAYS,0,,Y
CF782,DIRECT,DF_23DAYS,0,,N
CF783,DIRECT,DF_23DAYS,0,,N
CF784,DIRECT,DF_23WEEKS,0,,N
CF785,STOCKED,DF_45WEEKS,0,,Y
CF786,STOCKED,DF_45WEEKS,0,,Y
CF787,STOCKED,DF_35DAYS,0,,Y
CF788,STOCKED,DF_45WEEKS,0,,Y
CF789,STOCKED,DF_23DAYS,0,,Y
CF790,STOCKED,DF_35DAYS,0,,Y
CF791,STOCKED,DF_35DAYS,0,,Y
CF792,STOCKED,DF_35DAYS,0,,Y
CF793,STOCKED,DF_35DAYS,0,,Y
CF794,STOCKED,DF_35DAYS,0,,Y
CF795,STOCKED,,0,,Y
CF796,STOCKED,,100,,N
CF797,STOCKED,,100,,N
CF800,DIRECT,DF_23WEEKS,0,,N
CF801,DIRECT,DF_23WEEKS,0,,N
CF802,DIRECT,DF_23WEEKS,0,,N
CF803,DIRECT,DF_23WEEKS,0,,N
CF804,DIRECT,DF_23WEEKS,0,,N
CF805,DIRECT,DF_23WEEKS,0,,N
CF806,STOCKED,,0,,Y
CF810,STOCKED,,0,,Y
CF840,STOCKED,,0,30/11/2023 00:00:00,N
CF841,STOCKED,,100,,N
CF842,STOCKED,,100,,N
CF843,STOCKED,,100,,N
CF844,STOCKED,,100,,N
CF845,STOCKED,,100,,N
CF848,STOCKED,,0,,N
CF849,STOCKED,,100,,N
CF850,DIRECT,DF_23WEEKS,0,,N
CF851,DIRECT,DF_710DAYS,0,,N
CF852,DIRECT,DF_34WEEKS,0,,N
CF854,STOCKED,DF_68WEEKS,0,,Y
CF855,STOCKED,,0,,Y
CF880,STOCKED,,0,,Y
CF881,STOCKED,,0,,Y
CF883,STOCKED,,0,,Y
CF884,STOCKED,,0,,Y
CF885,STOCKED,,0,10/03/2024 00:00:00,N
CF886,STOCKED,,4,,N
CF887,STOCKED,,0,21/03/2024 00:00:00,N
CF888,STOCKED,,0,25/03/2024 00:00:00,N
CF891,STOCKED,,15,,N
CF892,STOCKED,,100,,N
CF894,STOCKED,,100,,N
CF895,STOCKED,,100,,N
CF896,STOCKED,,0,,Y
CF897,STOCKED,,100,,N
CF898,STOCKED,,100,,N
CF899,STOCKED,,100,,N
CF911,STOCKED,,0,,Y
CF912,STOCKED,,0,25/03/2024 00:00:00,N
CF913,STOCKED,,0,25/03/2024 00:00:00,N
CF915,STOCKED,,100,,N
CF916,STOCKED,,100,,N
CF917,STOCKED,,0,,Y
CF918,STOCKED,,0,,Y
CF920,STOCKED,,100,,N
CF921,STOCKED,,100,,N
CF922,STOCKED,,100,,N
CF923,STOCKED,,100,,N
CF924,STOCKED,,100,,N
CF925,STOCKED,,100,,N
CF927,STOCKED,,0,,Y
CF928,STOCKED,,100,,N
CF931,STOCKED,,100,,N
CF932,STOCKED,,0,,Y
CF934,STOCKED,,100,,N
CF935,STOCKED,,100,,Y
CF936,STOCKED,,0,,Y
CF937,STOCKED,,100,,N
CF938,STOCKED,,0,28/07/2024 00:00:00,N
CF939,STOCKED,,0,,Y
CF941,STOCKED,DF_35DAYS,0,,Y
CF942,STOCKED,DF_35DAYS,0,,Y
CF943,STOCKED,DF_35DAYS,0,,Y
CF944,STOCKED,DF_35DAYS,0,,Y
CF945,STOCKED,DF_35DAYS,0,,Y
CF946,STOCKED,DF_35DAYS,0,,Y
CF948,STOCKED,,0,,Y
CF952,STOCKED,,100,,N
CF956,STOCKED,,1,,Y
CF960,STOCKED,,0,09/03/2024 00:00:00,N
CF961,STOCKED,,0,,Y
CF963,STOCKED,,0,14/05/2024 00:00:00,N
CF964,STOCKED,,0,,Y
CF965,STOCKED,,0,,Y
CF966,STOCKED,,100,,N
CF968,STOCKED,,100,,N
CF969,STOCKED,,100,,N
CF970,STOCKED,,0,,Y
CF971,STOCKED,,0,,Y
CF972,STOCKED,,80,,N
CF973,STOCKED,,100,,N
CF974,STOCKED,,100,,N
CF975,STOCKED,,100,,N
CF976,STOCKED,,100,,N
CF977,STOCKED,,100,,N
CF978,STOCKED,,100,,N
CF979,STOCKED,,100,,N
CF980,STOCKED,,100,,N
CF981,STOCKED,,100,,N
CF982,STOCKED,,100,,N
CF983,STOCKED,,100,,N
CF984,STOCKED,,100,,N
CF985,STOCKED,,100,,N
CF986,STOCKED,,100,,N
CF988,STOCKED,,100,,N
CF989,STOCKED,,100,,N
CF990,STOCKED,,100,,N
CF992,STOCKED,,100,,N
CF994,STOCKED,,100,,N
CF996,STOCKED,,0,,Y
CF998,STOCKED,DF_23DAYS,0,,Y
CF999,STOCKED,DF_23DAYS,0,,Y
CG001,STOCKED,,0,,N
CG002,STOCKED,,0,,Y
CG003,STOCKED,,100,,N
CG004,STOCKED,,15,,N
CG005,STOCKED,,100,,N
CG006,STOCKED,,100,,N
CG007,STOCKED,,100,,N
CG008,STOCKED,,38,,N
CG009,STOCKED,,79,,N
CG010,STOCKED,,75,,N
CG011,STOCKED,,43,,N
CG013,STOCKED,,0,,Y
CG014,STOCKED,,0,,Y
CG015,STOCKED,,0,,Y
CG016,STOCKED,,70,,N
CG018,STOCKED,,81,,N
CG019,STOCKED,,0,,Y
CG022,STOCKED,,100,,N
CG023,STOCKED,,100,,N
CG024,STOCKED,,100,,N
CG026,STOCKED,,0,22/03/2024 00:00:00,N
CG027,STOCKED,,0,,Y
CG028,STOCKED,,100,,N
CG029,STOCKED,,100,,N
CG030,STOCKED,,80,,N
CG031,STOCKED,,100,,N
CG032,STOCKED,,0,,Y
CG033,STOCKED,,0,,Y
CG034,STOCKED,,10,,N
CG035,STOCKED,,100,,N
CG036,STOCKED,,100,,N
CG037,STOCKED,,0,,Y
CG038,STOCKED,,0,,Y
CG039,STOCKED,,100,,N
CG040,STOCKED,,100,,N
CG041,STOCKED,,100,,N
CG042,STOCKED,,100,,N
CG043,STOCKED,,100,,N
CG044,STOCKED,,100,,N
CG045,STOCKED,,100,,N
CG046,STOCKED,,100,,N
CG047,STOCKED,,100,,N
CG048,STOCKED,,0,,Y
CG050,STOCKED,,100,,N
CG051,STOCKED,,0,,Y
CG052,STOCKED,,0,,Y
CG053,STOCKED,,8,,Y
CG054,STOCKED,,0,,Y
CG055,STOCKED,,100,,N
CG056,STOCKED,,0,22/03/2024 00:00:00,N
CG057,STOCKED,,100,,N
CG058,STOCKED,,37,,N
CG059,STOCKED,,21,,N
CG060,STOCKED,,100,,N
CG061,STOCKED,,74,,N
CG062,STOCKED,,0,15/06/2024 00:00:00,N
CG063,STOCKED,,0,,Y
CG064,STOCKED,,0,,Y
CG065,STOCKED,,0,,Y
CG066,STOCKED,,100,,N
CG067,STOCKED,,2,,Y
CG074,STOCKED,,0,,Y
CG075,STOCKED,,0,,Y
CG077,STOCKED,,0,,Y
CG078,STOCKED,,8,,N
CG079,STOCKED,,15,,N
CG080,STOCKED,,3,,N
CG081,STOCKED,,0,22/03/2024 00:00:00,N
CG082,STOCKED,,40,,N
CG083,STOCKED,,100,,N
CG085,STOCKED,,18,,N
CG087,STOCKED,,100,,N
CG088,STOCKED,,0,,Y
CG089,STOCKED,,0,,Y
CG093,DIRECT,DF_710DAYS,0,,N
CG095,DIRECT,DF_710DAYS,0,,N
CG096,DIRECT,DF_710DAYS,0,,N
CG097,DIRECT,DF_710DAYS,0,,N
CG099,STOCKED,,0,,Y
CG101,STOCKED,,100,,N
CG102,STOCKED,,0,,Y
CG103,STOCKED,,94,,N
CG104,STOCKED,,0,,Y
CG105,STOCKED,,0,,Y
CG106,STOCKED,,18,,N
CG107,STOCKED,,0,,Y
CG108,STOCKED,,0,15/06/2024 00:00:00,N
CG109,STOCKED,,0,,Y
CG110,STOCKED,,0,,Y
CG112,STOCKED,,0,,Y
CG113,STOCKED,,0,,Y
CG114,STOCKED,,0,,Y
CG115,STOCKED,,0,,Y
CG116,STOCKED,,63,,N
CG117,STOCKED,,0,,Y
CG120,STOCKED,,100,,N
CG122,STOCKED,,0,,Y
CG123,STOCKED,,0,,Y
CG124,STOCKED,,22,,N
CG125,STOCKED,,100,,N
CG127,STOCKED,,31,,N
CG129,STOCKED,,21,,N
CG130,STOCKED,,80,,N
CG131,STOCKED,,51,,N
CG133,STOCKED,,0,,Y
CG134,STOCKED,,100,,N
CG136,STOCKED,,12,,N
CG137,STOCKED,,0,,Y
CG138,STOCKED,,55,,N
CG140,STOCKED,,56,,N
CG141,STOCKED,,3,,N
CG142,STOCKED,,0,20/03/2024 00:00:00,N
CG143,STOCKED,,4,,N
CG145,STOCKED,,0,,Y
CG149,STOCKED,,0,,N
CG152,STOCKED,,0,,Y
CG153,STOCKED,,0,29/03/2024 00:00:00,Y
CG154,STOCKED,,0,,Y
CG181,STOCKED,,0,,Y
CG182,STOCKED,,0,,Y
CG183,STOCKED,,0,,Y
CG184,STOCKED,,2,,Y
CG185,STOCKED,,0,,Y
CG186,STOCKED,,0,,Y
CG187,STOCKED,DF_710DAYS,0,,Y
CG188,STOCKED,,0,,Y
CG189,STOCKED,,2,,N
CG200,STOCKED,,4,,N
CG201,STOCKED,,4,,N
CG202,STOCKED,,5,,N
CG203,STOCKED,,10,,N
CG204,STOCKED,,34,,N
CG205,STOCKED,,6,,N
CG209,STOCKED,,100,,N
CG222,STOCKED,,100,,N
CG223,STOCKED,,28,,N
CG229,STOCKED,,100,,N
CG230,STOCKED,,43,,N
CG231,STOCKED,,0,,Y
CG232,STOCKED,,0,,Y
CG233,STOCKED,,22,,N
CG234,STOCKED,,0,,Y
CG235,STOCKED,,0,,Y
CG244,STOCKED,,100,,N
CG247,STOCKED,,12,,Y
CG248,STOCKED,,54,,N
CG249,STOCKED,,0,,Y
CG250,STOCKED,,0,,Y
CG261,STOCKED,,0,,N
CG262,STOCKED,,3,,Y
CG263,STOCKED,,0,,Y
CG269,STOCKED,,0,,Y
CG279,STOCKED,,0,,Y
CG285,STOCKED,,0,,Y
CG288,STOCKED,,0,22/03/2024 00:00:00,N
CG295,STOCKED,,44,,N
CG299,STOCKED,,91,,N
CG300,STOCKED,,100,,N
CG301,STOCKED,,100,,N
CG302,STOCKED,,100,,N
CG303,STOCKED,,100,,N
CG304,STOCKED,,27,,N
CG305,STOCKED,,0,,Y
CG306,STOCKED,,0,,Y
CG307,STOCKED,,0,,Y
CG309,STOCKED,,0,,Y
CG310,STOCKED,,0,,Y
CG311,STOCKED,,25,,N
CG312,STOCKED,,34,,Y
CG313,STOCKED,,0,,Y
CG314,STOCKED,,7,,N
CG315,STOCKED,,100,,N
CG316,STOCKED,,100,,Y
CG317,STOCKED,,100,,N
CG318,STOCKED,,0,,Y
CG319,STOCKED,,82,,N
CG320,STOCKED,,4,,Y
CG321,STOCKED,,0,,Y
CG322,STOCKED,,61,,N
CG323,STOCKED,,100,,N
CG324,STOCKED,,0,,Y
CG325,STOCKED,,31,,N
CG345,STOCKED,,0,,Y
CG348,STOCKED,,0,,Y
CG352,STOCKED,,11,,N
CG353,STOCKED,,0,07/09/2024 00:00:00,N
CG354,STOCKED,,100,,N
CG355,STOCKED,,40,,N
CG356,STOCKED,,0,,Y
CG356S,STOCKED,,0,,Y
CG357,STOCKED,,0,,Y
CG358,STOCKED,,0,,Y
CG362,STOCKED,,0,,Y
CG369,STOCKED,,29,,N
CG371,STOCKED,,0,,Y
CG398,STOCKED,,100,,N
CG399,STOCKED,,14,,N
CG402,STOCKED,DF_35DAYS,0,,Y
CG456,STOCKED,DF_35DAYS,0,,Y
CG508,STOCKED,DF_35DAYS,0,,Y
CG509,STOCKED,DF_35DAYS,0,,Y
CG510,STOCKED,DF_35DAYS,0,,Y
CG511,STOCKED,DF_35DAYS,0,,Y
CG512,STOCKED,DF_35DAYS,0,,Y
CG513,STOCKED,DF_35DAYS,0,,Y
CG514,STOCKED,DF_35DAYS,0,,Y
CG515,STOCKED,DF_35DAYS,0,,Y
CG516,STOCKED,DF_35DAYS,0,,Y
CG517,STOCKED,DF_35DAYS,0,,Y
CG518,STOCKED,DF_35DAYS,0,,Y
CG519,STOCKED,DF_35DAYS,0,,Y
CG520,STOCKED,DF_35DAYS,0,,Y
CG521,STOCKED,DF_35DAYS,0,,Y
CG522,STOCKED,DF_35DAYS,0,,Y
CG523,STOCKED,DF_35DAYS,0,,Y
CG524,STOCKED,DF_35DAYS,0,,Y
CG525,STOCKED,DF_35DAYS,0,,Y
CG526,STOCKED,DF_35DAYS,0,,Y
CG527,STOCKED,DF_35DAYS,0,,Y
CG528,STOCKED,DF_35DAYS,0,,Y
CG529,STOCKED,DF_35DAYS,0,,Y
CG530,STOCKED,DF_35DAYS,0,,Y
CG531,STOCKED,DF_35DAYS,0,,Y
CG533,STOCKED,DF_35DAYS,0,,Y
CG534,STOCKED,DF_35DAYS,0,,Y
